ram_gb,vram_gb,cpu_cores,cpu_freq_mhz,has_cuda,model_size_gb,model_min_ram_gb,model_min_vram_gb,requires_gpu,tokens_per_sec,quality_tier,tier_name
8,0,6,2745,0,1.7,4,0,0,3.96,2,Okay
8,0,6,2745,0,59.0,64,32,1,0.0,0,Won't Run
8,0,6,2745,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2745,0,1.3,4,0,0,4.2,2,Okay
8,0,6,2745,0,7.4,10,0,0,0.0,0,Won't Run
32,10,13,4137,1,19.0,24,12,0,10.41,3,Good
32,10,13,4137,1,8.2,16,8,0,48.64,4,Great
32,10,13,4137,1,6.1,10,0,0,62.43,4,Great
32,10,13,4137,1,9.1,12,8,0,47.61,4,Great
32,10,13,4137,1,24.0,32,16,1,0.0,0,Won't Run
32,10,13,4137,1,26.0,32,16,1,0.0,0,Won't Run
32,10,13,4137,1,1.0,4,0,0,196.9,4,Great
32,10,13,4137,1,7.1,10,0,0,54.5,4,Great
32,10,13,4137,1,4.1,8,0,0,66.32,4,Great
32,10,13,4137,1,42.0,48,24,1,0.0,0,Won't Run
32,10,13,4137,1,13.0,16,8,0,21.14,4,Great
32,10,13,4137,1,19.0,24,12,0,18.07,3,Good
32,10,13,4137,1,42.0,48,24,1,0.0,0,Won't Run
32,10,13,4137,1,19.0,24,12,0,21.21,4,Great
32,10,13,4137,1,19.0,24,12,0,16.62,3,Good
32,10,13,4137,1,4.2,8,0,0,93.22,4,Great
32,10,13,4137,1,38.0,48,24,1,0.0,0,Won't Run
32,10,13,4137,1,4.7,8,0,0,93.13,4,Great
32,10,13,4137,1,5.0,8,0,0,68.13,4,Great
4,0,3,2368,0,4.4,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,6.1,10,0,0,0.0,0,Won't Run
4,0,3,2368,0,19.0,24,12,0,0.0,0,Won't Run
4,0,3,2368,0,5.0,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,19.0,24,12,0,0.0,0,Won't Run
4,0,3,2368,0,2.0,6,0,0,0.0,0,Won't Run
4,0,3,2368,0,0.7,2,0,0,2.76,1,Slow
4,0,3,2368,0,4.7,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,16.0,20,12,0,0.0,0,Won't Run
4,0,3,2368,0,38.0,48,24,1,0.0,0,Won't Run
4,0,3,2368,0,3.5,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,4.1,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,4.7,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,4.1,8,0,0,0.0,0,Won't Run
4,0,3,2368,0,4.7,8,0,0,0.0,0,Won't Run
8,0,6,3016,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,3016,0,4.7,8,0,0,0.92,1,Slow
8,0,6,3016,0,2.3,4,0,0,4.0,2,Okay
8,0,6,3016,0,7.4,10,0,0,0.0,0,Won't Run
8,0,6,3016,0,5.5,8,0,0,0.93,1,Slow
8,0,6,3016,0,3.5,8,0,0,1.37,1,Slow
8,0,6,3016,0,16.0,20,12,0,0.0,0,Won't Run
8,0,6,3016,0,4.1,8,0,0,1.02,1,Slow
8,0,6,3016,0,4.7,8,0,0,1.15,1,Slow
8,0,6,3016,0,8.0,12,6,0,0.0,0,Won't Run
8,0,6,3016,0,26.0,32,16,1,0.0,0,Won't Run
8,0,6,3016,0,4.1,8,0,0,1.52,1,Slow
8,0,6,3016,0,0.3,2,0,0,8.35,3,Good
8,0,6,3016,0,5.0,8,0,0,0.94,1,Slow
8,0,6,3016,0,19.0,24,12,0,0.0,0,Won't Run
16,8,8,3465,1,4.7,8,0,0,61.56,4,Great
16,8,8,3465,1,20.0,24,12,0,0.0,0,Won't Run
16,8,8,3465,1,7.4,10,0,0,44.21,4,Great
16,8,8,3465,1,2.5,6,0,0,86.38,4,Great
16,8,8,3465,1,4.7,8,0,0,34.21,4,Great
16,8,8,3465,1,1.3,4,0,0,164.42,4,Great
16,8,8,3465,1,7.4,10,0,0,44.05,4,Great
16,8,8,3465,1,19.0,24,12,0,0.0,0,Won't Run
16,8,8,3465,1,7.9,10,0,0,27.37,4,Great
16,8,8,3465,1,3.8,8,0,0,63.97,4,Great
16,8,8,3465,1,19.0,24,12,0,0.0,0,Won't Run
16,8,8,3465,1,9.0,12,6,0,31.02,4,Great
16,8,8,3465,1,1.7,4,0,0,144.41,4,Great
16,8,8,3465,1,26.0,32,16,1,0.0,0,Won't Run
8,0,6,2446,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2446,0,1.7,4,0,0,3.97,2,Okay
8,0,6,2446,0,2.3,4,0,0,2.79,1,Slow
8,0,6,2446,0,2.0,6,0,0,3.18,2,Okay
8,0,6,2446,0,4.1,8,0,0,0.92,1,Slow
8,0,6,2446,0,1.7,4,0,0,4.07,2,Okay
8,0,6,2446,0,38.0,48,24,1,0.0,0,Won't Run
8,0,6,2446,0,4.1,8,0,0,0.82,1,Slow
8,0,6,2446,0,2.5,6,0,0,2.38,1,Slow
8,0,8,3081,0,40.0,48,24,1,0.0,0,Won't Run
8,0,8,3081,0,4.7,8,0,0,1.63,1,Slow
8,0,8,3081,0,1.7,4,0,0,5.81,2,Okay
8,0,8,3081,0,0.7,2,0,0,12.59,3,Good
8,0,8,3081,0,42.0,48,24,1,0.0,0,Won't Run
8,0,8,3081,0,5.0,8,0,0,1.21,1,Slow
8,0,8,3081,0,9.1,12,8,0,0.0,0,Won't Run
8,0,8,3081,0,26.0,32,16,1,0.0,0,Won't Run
2,0,3,2384,0,2.3,4,0,0,0.0,0,Won't Run
2,0,3,2384,0,7.1,10,0,0,0.0,0,Won't Run
2,0,3,2384,0,47.0,56,24,1,0.0,0,Won't Run
2,0,3,2384,0,1.9,4,0,0,0.0,0,Won't Run
2,0,3,2384,0,4.1,8,0,0,0.0,0,Won't Run
2,0,3,2384,0,0.8,4,0,0,0.0,0,Won't Run
2,0,3,2384,0,4.7,8,0,0,0.0,0,Won't Run
2,0,3,2384,0,3.8,8,0,0,0.0,0,Won't Run
16,6,12,3356,1,4.7,8,0,0,47.3,4,Great
16,6,12,3356,1,42.0,48,24,1,0.0,0,Won't Run
16,6,12,3356,1,2.0,6,0,0,77.74,4,Great
16,6,12,3356,1,19.0,24,12,0,0.0,0,Won't Run
16,6,12,3356,1,4.7,8,0,0,47.74,4,Great
16,6,12,3356,1,19.0,24,12,0,0.0,0,Won't Run
16,6,12,3356,1,42.0,48,24,1,0.0,0,Won't Run
16,6,12,3356,1,4.1,8,0,0,41.69,4,Great
16,6,12,3356,1,5.5,8,0,0,38.39,4,Great
8,0,6,2104,0,4.7,8,0,0,0.57,1,Slow
8,0,6,2104,0,24.0,32,16,1,0.0,0,Won't Run
8,0,6,2104,0,5.0,8,0,0,0.76,1,Slow
8,0,6,2104,0,4.7,8,0,0,0.8,1,Slow
8,0,6,2104,0,0.6,2,0,0,4.19,2,Okay
8,0,6,2104,0,47.0,56,24,1,0.0,0,Won't Run
8,0,6,2104,0,20.0,24,12,0,0.0,0,Won't Run
8,0,6,2104,0,42.0,48,24,1,0.0,0,Won't Run
8,0,6,2104,0,9.1,12,8,0,0.0,0,Won't Run
8,0,6,2104,0,59.0,64,32,1,0.0,0,Won't Run
8,0,6,2104,0,2.0,6,0,0,3.25,2,Okay
8,0,6,2104,0,2.3,4,0,0,3.39,2,Okay
2,0,2,2030,0,7.1,10,0,0,0.0,0,Won't Run
2,0,2,2030,0,19.0,24,12,0,0.0,0,Won't Run
2,0,2,2030,0,1.3,4,0,0,0.0,0,Won't Run
2,0,2,2030,0,8.2,16,8,0,0.0,0,Won't Run
2,0,2,2030,0,3.5,8,0,0,0.0,0,Won't Run
2,0,2,2030,0,4.1,8,0,0,0.0,0,Won't Run
2,0,2,2030,0,9.0,12,8,0,0.0,0,Won't Run
2,0,2,2030,0,5.0,8,0,0,0.0,0,Won't Run
6,0,4,2017,0,42.0,48,24,1,0.0,0,Won't Run
6,0,4,2017,0,0.6,2,0,0,3.64,2,Okay
6,0,4,2017,0,13.0,16,8,0,0.0,0,Won't Run
6,0,4,2017,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2017,0,8.9,12,8,0,0.0,0,Won't Run
6,0,4,2017,0,5.0,8,0,0,0.0,0,Won't Run
6,0,4,2017,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2017,0,2.5,6,0,0,0.67,1,Slow
4,0,5,2297,0,42.0,48,24,1,0.0,0,Won't Run
4,0,5,2297,0,1.7,4,0,0,1.94,1,Slow
4,0,5,2297,0,8.0,12,6,0,0.0,0,Won't Run
4,0,5,2297,0,3.5,8,0,0,0.0,0,Won't Run
4,0,5,2297,0,3.8,8,0,0,0.0,0,Won't Run
4,0,5,2297,0,4.1,8,0,0,0.0,0,Won't Run
4,0,5,2297,0,19.0,24,12,0,0.0,0,Won't Run
4,0,5,2297,0,2.0,6,0,0,0.0,0,Won't Run
4,0,5,2297,0,4.7,8,0,0,0.0,0,Won't Run
4,0,5,2297,0,5.5,8,0,0,0.0,0,Won't Run
4,0,5,2297,0,20.0,24,12,0,0.0,0,Won't Run
4,0,5,2297,0,13.0,16,8,0,0.0,0,Won't Run
16,8,10,3202,1,4.7,8,0,0,44.1,4,Great
16,8,10,3202,1,3.8,8,0,0,65.24,4,Great
16,8,10,3202,1,0.3,2,0,0,229.47,4,Great
16,8,10,3202,1,80.0,96,48,1,0.0,0,Won't Run
16,8,10,3202,1,0.8,4,0,0,189.28,4,Great
16,8,10,3202,1,2.0,6,0,0,105.34,4,Great
16,8,10,3202,1,19.0,24,12,0,0.0,0,Won't Run
16,8,10,3202,1,0.7,2,0,0,153.88,4,Great
16,8,10,3202,1,0.9,2,0,0,128.41,4,Great
6,0,6,2356,0,7.4,10,0,0,0.0,0,Won't Run
6,0,6,2356,0,3.8,8,0,0,0.0,0,Won't Run
6,0,6,2356,0,19.0,24,12,0,0.0,0,Won't Run
6,0,6,2356,0,19.0,24,12,0,0.0,0,Won't Run
6,0,6,2356,0,0.8,4,0,0,4.68,2,Okay
6,0,6,2356,0,26.0,32,16,1,0.0,0,Won't Run
6,0,6,2356,0,16.0,20,12,0,0.0,0,Won't Run
6,0,6,2356,0,8.0,12,6,0,0.0,0,Won't Run
6,0,6,2356,0,3.8,8,0,0,0.0,0,Won't Run
6,0,6,2356,0,5.0,8,0,0,0.0,0,Won't Run
6,0,6,2356,0,4.7,8,0,0,0.0,0,Won't Run
6,0,6,2356,0,19.0,24,12,0,0.0,0,Won't Run
6,0,6,2356,0,38.0,48,24,1,0.0,0,Won't Run
6,0,6,2356,0,80.0,96,48,1,0.0,0,Won't Run
6,0,6,2356,0,3.8,8,0,0,0.0,0,Won't Run
6,0,6,2356,0,7.4,10,0,0,0.0,0,Won't Run
6,0,6,2356,0,1.3,4,0,0,3.32,2,Okay
8,0,7,2774,0,7.4,10,0,0,0.0,0,Won't Run
8,0,7,2774,0,1.9,4,0,0,4.33,2,Okay
8,0,7,2774,0,59.0,64,32,1,0.0,0,Won't Run
8,0,7,2774,0,40.0,48,24,1,0.0,0,Won't Run
8,0,7,2774,0,9.0,12,6,0,0.0,0,Won't Run
8,0,7,2774,0,20.0,24,12,0,0.0,0,Won't Run
8,0,7,2774,0,3.8,8,0,0,1.21,1,Slow
8,0,7,2774,0,4.2,8,0,0,0.95,1,Slow
8,0,7,2774,0,0.3,2,0,0,12.54,3,Good
8,0,7,2774,0,4.0,8,0,0,1.17,1,Slow
8,0,7,2774,0,1.7,4,0,0,3.73,2,Okay
8,0,7,2774,0,5.0,8,0,0,1.03,1,Slow
8,0,4,2081,0,3.8,8,0,0,0.57,1,Slow
8,0,4,2081,0,9.1,12,8,0,0.0,0,Won't Run
8,0,4,2081,0,5.0,8,0,0,0.34,0,Won't Run
8,0,4,2081,0,8.9,12,8,0,0.0,0,Won't Run
8,0,4,2081,0,42.0,48,24,1,0.0,0,Won't Run
8,0,4,2081,0,7.4,10,0,0,0.0,0,Won't Run
8,0,4,2081,0,4.0,8,0,0,0.57,1,Slow
8,0,4,2081,0,20.0,24,12,0,0.0,0,Won't Run
8,0,4,2081,0,2.0,6,0,0,1.5,1,Slow
8,0,4,2081,0,4.1,8,0,0,0.67,1,Slow
8,0,4,2081,0,0.3,2,0,0,4.88,2,Okay
8,0,4,2081,0,2.0,6,0,0,1.68,1,Slow
8,0,4,2081,0,4.7,8,0,0,0.42,0,Won't Run
8,0,4,2081,0,19.0,24,12,0,0.0,0,Won't Run
8,0,4,2081,0,59.0,64,32,1,0.0,0,Won't Run
8,0,4,2081,0,42.0,48,24,1,0.0,0,Won't Run
8,0,4,2081,0,3.8,8,0,0,0.56,1,Slow
8,0,4,2081,0,0.7,2,0,0,3.85,2,Okay
8,0,4,2081,0,19.0,24,12,0,0.0,0,Won't Run
8,0,4,2081,0,7.9,10,0,0,0.0,0,Won't Run
8,0,6,2530,0,1.7,4,0,0,3.59,2,Okay
8,0,6,2530,0,3.8,8,0,0,1.0,1,Slow
8,0,6,2530,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2530,0,4.7,8,0,0,0.88,1,Slow
8,0,6,2530,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2530,0,2.0,6,0,0,2.96,1,Slow
8,0,6,2530,0,20.0,24,12,0,0.0,0,Won't Run
8,0,6,2530,0,9.0,12,8,0,0.0,0,Won't Run
8,0,6,2530,0,26.0,32,16,1,0.0,0,Won't Run
8,0,6,2530,0,4.0,8,0,0,0.94,1,Slow
8,0,6,2660,0,4.7,8,0,0,0.63,1,Slow
8,0,6,2660,0,42.0,48,24,1,0.0,0,Won't Run
8,0,6,2660,0,9.0,12,6,0,0.0,0,Won't Run
8,0,6,2660,0,4.2,8,0,0,1.15,1,Slow
8,0,6,2660,0,2.5,6,0,0,3.08,2,Okay
8,0,6,2660,0,20.0,24,12,0,0.0,0,Won't Run
8,0,6,2660,0,4.7,8,0,0,0.81,1,Slow
8,0,6,2660,0,8.9,12,8,0,0.0,0,Won't Run
8,0,6,2660,0,9.0,12,8,0,0.0,0,Won't Run
8,0,6,2660,0,1.0,4,0,0,6.48,2,Okay
8,0,6,2660,0,4.7,8,0,0,0.93,1,Slow
8,0,6,2660,0,47.0,56,24,1,0.0,0,Won't Run
8,0,6,2660,0,4.1,8,0,0,0.86,1,Slow
8,0,6,2660,0,4.7,8,0,0,1.03,1,Slow
8,0,6,2660,0,4.1,8,0,0,1.08,1,Slow
8,0,6,2660,0,4.0,8,0,0,1.1,1,Slow
8,0,6,2660,0,13.0,16,8,0,0.0,0,Won't Run
8,0,6,2660,0,19.0,24,12,0,0.0,0,Won't Run
32,12,11,4039,1,4.1,8,0,0,91.56,4,Great
32,12,11,4039,1,42.0,48,24,1,0.0,0,Won't Run
32,12,11,4039,1,20.0,24,12,0,20.12,4,Great
32,12,11,4039,1,0.7,2,0,0,231.81,4,Great
32,12,11,4039,1,4.7,8,0,0,95.83,4,Great
32,12,11,4039,1,19.0,24,12,0,14.17,3,Good
32,12,11,4039,1,1.7,4,0,0,154.94,4,Great
32,12,11,4039,1,7.1,10,0,0,79.18,4,Great
32,12,11,4039,1,4.7,8,0,0,78.28,4,Great
4,0,6,2544,0,7.4,10,0,0,0.0,0,Won't Run
4,0,6,2544,0,4.2,8,0,0,0.0,0,Won't Run
4,0,6,2544,0,24.0,32,16,1,0.0,0,Won't Run
4,0,6,2544,0,7.9,10,0,0,0.0,0,Won't Run
4,0,6,2544,0,20.0,24,12,0,0.0,0,Won't Run
4,0,6,2544,0,2.0,6,0,0,0.0,0,Won't Run
4,0,6,2544,0,0.6,2,0,0,5.41,2,Okay
4,0,6,2544,0,3.8,8,0,0,0.0,0,Won't Run
96,24,26,4273,1,42.0,48,24,1,16.95,3,Good
96,24,26,4273,1,19.0,24,12,0,31.22,4,Great
96,24,26,4273,1,4.4,8,0,0,93.18,4,Great
96,24,26,4273,1,5.0,8,0,0,123.76,4,Great
96,24,26,4273,1,4.1,8,0,0,148.58,4,Great
96,24,26,4273,1,4.7,8,0,0,132.5,4,Great
96,24,26,4273,1,1.0,4,0,0,273.38,4,Great
96,24,26,4273,1,9.0,12,8,0,82.21,4,Great
96,24,26,4273,1,4.7,8,0,0,154.04,4,Great
96,24,26,4273,1,7.1,10,0,0,96.53,4,Great
96,24,26,4273,1,4.1,8,0,0,133.07,4,Great
96,24,26,4273,1,13.0,16,8,0,55.35,4,Great
96,24,26,4273,1,0.6,2,0,0,357.22,4,Great
8,6,6,3474,1,42.0,48,24,1,0.0,0,Won't Run
8,6,6,3474,1,4.7,8,0,0,59.83,4,Great
8,6,6,3474,1,24.0,32,16,1,0.0,0,Won't Run
8,6,6,3474,1,20.0,24,12,0,0.0,0,Won't Run
8,6,6,3474,1,3.8,8,0,0,53.44,4,Great
8,6,6,3474,1,5.0,8,0,0,47.44,4,Great
8,6,6,3474,1,8.9,12,8,0,0.0,0,Won't Run
8,6,6,3474,1,7.4,10,0,0,0.0,0,Won't Run
8,6,6,3474,1,2.3,4,0,0,89.63,4,Great
8,6,6,3474,1,3.8,8,0,0,50.22,4,Great
8,6,6,3474,1,19.0,24,12,0,0.0,0,Won't Run
8,6,6,3474,1,19.0,24,12,0,0.0,0,Won't Run
8,6,6,3474,1,0.6,2,0,0,173.07,4,Great
8,6,6,3474,1,6.1,10,0,0,0.0,0,Won't Run
8,6,6,3474,1,1.3,4,0,0,93.68,4,Great
8,6,6,3474,1,4.7,8,0,0,36.27,4,Great
8,6,6,3474,1,19.0,24,12,0,0.0,0,Won't Run
8,6,6,3474,1,0.3,2,0,0,234.53,4,Great
8,6,6,3474,1,2.0,6,0,0,88.02,4,Great
6,0,4,2754,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2754,0,0.6,2,0,0,5.09,2,Okay
6,0,4,2754,0,5.0,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2754,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,0.7,2,0,0,4.65,2,Okay
6,0,4,2754,0,4.7,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,0.3,2,0,0,5.11,2,Okay
6,0,4,2754,0,1.7,4,0,0,2.59,1,Slow
6,0,4,2754,0,4.7,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,4.1,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,4.1,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,9.0,12,8,0,0.0,0,Won't Run
6,0,4,2754,0,4.2,8,0,0,0.0,0,Won't Run
6,0,4,2754,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2754,0,16.0,20,12,0,0.0,0,Won't Run
6,0,4,2754,0,2.0,6,0,0,0.96,1,Slow
6,0,4,2510,0,42.0,48,24,1,0.0,0,Won't Run
6,0,4,2510,0,26.0,32,16,1,0.0,0,Won't Run
6,0,4,2510,0,2.0,6,0,0,1.3,1,Slow
6,0,4,2510,0,9.0,12,8,0,0.0,0,Won't Run
6,0,4,2510,0,7.4,10,0,0,0.0,0,Won't Run
6,0,4,2510,0,0.8,4,0,0,2.79,1,Slow
6,0,4,2510,0,42.0,48,24,1,0.0,0,Won't Run
6,0,4,2510,0,4.0,8,0,0,0.0,0,Won't Run
6,0,4,2510,0,2.5,6,0,0,0.9,1,Slow
6,0,4,2510,0,20.0,24,12,0,0.0,0,Won't Run
6,0,4,2510,0,1.7,4,0,0,2.01,1,Slow
6,0,4,2510,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2510,0,2.0,6,0,0,1.17,1,Slow
6,0,4,2510,0,5.0,8,0,0,0.0,0,Won't Run
6,0,4,2510,0,0.6,2,0,0,4.27,2,Okay
6,0,4,2510,0,3.5,8,0,0,0.0,0,Won't Run
6,0,4,2510,0,0.9,2,0,0,3.53,2,Okay
6,0,4,2510,0,7.4,10,0,0,0.0,0,Won't Run
6,0,4,2510,0,16.0,20,12,0,0.0,0,Won't Run
24,8,13,3960,1,19.0,24,12,0,15.41,3,Good
24,8,13,3960,1,2.3,4,0,0,114.09,4,Great
24,8,13,3960,1,4.7,8,0,0,73.27,4,Great
24,8,13,3960,1,4.1,8,0,0,64.7,4,Great
24,8,13,3960,1,19.0,24,12,0,10.78,3,Good
24,8,13,3960,1,8.0,12,6,0,42.5,4,Great
24,8,13,3960,1,3.5,8,0,0,81.44,4,Great
24,8,13,3960,1,4.4,8,0,0,78.49,4,Great
24,8,13,3960,1,1.0,4,0,0,174.66,4,Great
24,8,13,3960,1,3.8,8,0,0,82.91,4,Great
24,8,13,3960,1,24.0,32,16,1,0.0,0,Won't Run
24,8,13,3960,1,40.0,48,24,1,0.0,0,Won't Run
24,8,13,3960,1,4.7,8,0,0,51.44,4,Great
24,8,13,3960,1,8.2,16,8,0,52.35,4,Great
24,8,13,3960,1,7.4,10,0,0,44.08,4,Great
24,8,13,3960,1,6.1,10,0,0,59.92,4,Great
8,0,6,3187,0,4.7,8,0,0,0.96,1,Slow
8,0,6,3187,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,3187,0,42.0,48,24,1,0.0,0,Won't Run
8,0,6,3187,0,0.7,2,0,0,8.47,3,Good
8,0,6,3187,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,3187,0,8.9,12,8,0,0.0,0,Won't Run
8,0,6,3187,0,7.9,10,0,0,0.0,0,Won't Run
8,0,6,3187,0,1.9,4,0,0,3.41,2,Okay
8,0,6,3187,0,7.1,10,0,0,0.0,0,Won't Run
8,0,6,3187,0,4.7,8,0,0,1.17,1,Slow
8,0,6,3187,0,80.0,96,48,1,0.0,0,Won't Run
4,0,4,2256,0,42.0,48,24,1,0.0,0,Won't Run
4,0,4,2256,0,4.0,8,0,0,0.0,0,Won't Run
4,0,4,2256,0,16.0,20,12,0,0.0,0,Won't Run
4,0,4,2256,0,4.1,8,0,0,0.0,0,Won't Run
4,0,4,2256,0,1.9,4,0,0,0.95,1,Slow
4,0,4,2256,0,1.0,4,0,0,1.43,1,Slow
4,0,4,2256,0,26.0,32,16,1,0.0,0,Won't Run
4,0,4,2256,0,4.1,8,0,0,0.0,0,Won't Run
6,0,5,2183,0,59.0,64,32,1,0.0,0,Won't Run
6,0,5,2183,0,24.0,32,16,1,0.0,0,Won't Run
6,0,5,2183,0,19.0,24,12,0,0.0,0,Won't Run
6,0,5,2183,0,2.5,6,0,0,1.11,1,Slow
6,0,5,2183,0,7.4,10,0,0,0.0,0,Won't Run
6,0,5,2183,0,4.7,8,0,0,0.0,0,Won't Run
6,0,5,2183,0,4.1,8,0,0,0.0,0,Won't Run
6,0,5,2183,0,8.9,12,8,0,0.0,0,Won't Run
6,0,5,2183,0,5.5,8,0,0,0.0,0,Won't Run
16,6,12,3160,1,1.9,4,0,0,71.51,4,Great
16,6,12,3160,1,4.7,8,0,0,40.3,4,Great
16,6,12,3160,1,4.1,8,0,0,53.9,4,Great
16,6,12,3160,1,42.0,48,24,1,0.0,0,Won't Run
16,6,12,3160,1,1.3,4,0,0,143.6,4,Great
16,6,12,3160,1,4.2,8,0,0,48.41,4,Great
16,6,12,3160,1,0.3,2,0,0,220.14,4,Great
16,6,12,3160,1,19.0,24,12,0,0.0,0,Won't Run
8,0,4,2521,0,4.7,8,0,0,0.57,1,Slow
8,0,4,2521,0,0.6,2,0,0,5.83,2,Okay
8,0,4,2521,0,4.7,8,0,0,0.43,0,Won't Run
8,0,4,2521,0,3.8,8,0,0,0.69,1,Slow
8,0,4,2521,0,5.5,8,0,0,0.38,0,Won't Run
8,0,4,2521,0,47.0,56,24,1,0.0,0,Won't Run
8,0,4,2521,0,1.3,4,0,0,1.74,1,Slow
8,0,4,2521,0,0.3,2,0,0,5.72,2,Okay
8,0,4,2521,0,7.1,10,0,0,0.0,0,Won't Run
8,0,4,2521,0,26.0,32,16,1,0.0,0,Won't Run
8,0,4,2521,0,1.7,4,0,0,2.44,1,Slow
8,0,4,2521,0,19.0,24,12,0,0.0,0,Won't Run
8,0,4,2521,0,7.4,10,0,0,0.0,0,Won't Run
8,0,4,2521,0,4.1,8,0,0,0.62,1,Slow
8,0,4,2521,0,1.0,4,0,0,3.13,2,Okay
8,0,4,2521,0,9.0,12,6,0,0.0,0,Won't Run
8,0,4,2521,0,9.1,12,8,0,0.0,0,Won't Run
8,0,7,3091,0,2.0,6,0,0,6.79,2,Okay
8,0,7,3091,0,47.0,56,24,1,0.0,0,Won't Run
8,0,7,3091,0,0.7,2,0,0,8.8,3,Good
8,0,7,3091,0,4.7,8,0,0,1.34,1,Slow
8,0,7,3091,0,24.0,32,16,1,0.0,0,Won't Run
8,0,7,3091,0,0.9,2,0,0,7.44,2,Okay
8,0,7,3091,0,4.2,8,0,0,1.42,1,Slow
8,0,7,3091,0,4.0,8,0,0,1.36,1,Slow
16,8,10,3774,1,0.7,2,0,0,183.96,4,Great
16,8,10,3774,1,1.3,4,0,0,189.33,4,Great
16,8,10,3774,1,19.0,24,12,0,0.0,0,Won't Run
16,8,10,3774,1,38.0,48,24,1,0.0,0,Won't Run
16,8,10,3774,1,4.2,8,0,0,83.48,4,Great
16,8,10,3774,1,7.4,10,0,0,43.95,4,Great
16,8,10,3774,1,1.7,4,0,0,84.56,4,Great
16,8,10,3774,1,3.8,8,0,0,72.51,4,Great
16,8,10,3774,1,19.0,24,12,0,0.0,0,Won't Run
16,8,10,3774,1,3.8,8,0,0,107.75,4,Great
16,8,10,3774,1,4.7,8,0,0,62.56,4,Great
16,8,10,3774,1,8.2,16,8,0,45.31,4,Great
16,8,10,3774,1,4.1,8,0,0,87.95,4,Great
16,8,10,3774,1,3.8,8,0,0,79.18,4,Great
16,8,10,3774,1,3.5,8,0,0,71.22,4,Great
6,0,5,2162,0,3.8,8,0,0,0.0,0,Won't Run
6,0,5,2162,0,40.0,48,24,1,0.0,0,Won't Run
6,0,5,2162,0,20.0,24,12,0,0.0,0,Won't Run
6,0,5,2162,0,8.0,12,6,0,0.0,0,Won't Run
6,0,5,2162,0,1.3,4,0,0,1.9,1,Slow
6,0,5,2162,0,0.8,4,0,0,4.16,2,Okay
6,0,5,2162,0,9.0,12,8,0,0.0,0,Won't Run
6,0,5,2162,0,19.0,24,12,0,0.0,0,Won't Run
6,0,5,2162,0,1.9,4,0,0,2.1,1,Slow
6,0,5,2162,0,8.2,16,8,0,0.0,0,Won't Run
6,0,5,2162,0,4.2,8,0,0,0.0,0,Won't Run
6,0,5,2162,0,6.1,10,0,0,0.0,0,Won't Run
6,0,5,2162,0,9.0,12,6,0,0.0,0,Won't Run
6,0,5,2162,0,1.7,4,0,0,2.63,1,Slow
32,12,16,4509,1,0.6,2,0,0,231.02,4,Great
32,12,16,4509,1,19.0,24,12,0,19.58,3,Good
32,12,16,4509,1,2.0,6,0,0,171.03,4,Great
32,12,16,4509,1,19.0,24,12,0,21.21,4,Great
32,12,16,4509,1,6.1,10,0,0,66.76,4,Great
32,12,16,4509,1,4.7,8,0,0,116.48,4,Great
32,12,16,4509,1,0.9,2,0,0,223.15,4,Great
32,12,16,4509,1,3.8,8,0,0,86.26,4,Great
32,12,16,4509,1,5.5,8,0,0,85.9,4,Great
32,12,16,4509,1,5.0,8,0,0,94.66,4,Great
64,16,14,4598,1,59.0,64,32,1,0.0,0,Won't Run
64,16,14,4598,1,5.5,8,0,0,107.41,4,Great
64,16,14,4598,1,3.5,8,0,0,172.69,4,Great
64,16,14,4598,1,9.1,12,8,0,65.97,4,Great
64,16,14,4598,1,0.7,2,0,0,295.24,4,Great
64,16,14,4598,1,3.8,8,0,0,113.55,4,Great
64,16,14,4598,1,13.0,16,8,0,53.57,4,Great
64,16,14,4598,1,3.8,8,0,0,139.83,4,Great
64,16,14,4598,1,7.1,10,0,0,80.02,4,Great
